source_date,source_time,dataset,instrument,surface,tenor,metric,value,unit,source_url,retrieved_at_utc,raw_sha256,attributes_json
2026-08-31,16:00,options,USD.CNY,10D BF,2M,implied_vol_mid,0.22,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,2W,implied_vol_ask,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,2W,implied_vol_bid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,2W,implied_vol_mid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,2Y,implied_vol_ask,0.75,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,2Y,implied_vol_bid,0.35,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,2Y,implied_vol_mid,0.55,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3M,implied_vol_ask,0.49,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3M,implied_vol_bid,0.16,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3M,implied_vol_mid,0.325,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3W,implied_vol_ask,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3W,implied_vol_bid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3W,implied_vol_mid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3Y,implied_vol_ask,0.8,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3Y,implied_vol_bid,0.4,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,3Y,implied_vol_mid,0.6,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,6M,implied_vol_ask,0.435,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,6M,implied_vol_bid,0.435,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,6M,implied_vol_mid,0.435,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,9M,implied_vol_ask,0.485,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,9M,implied_vol_bid,0.485,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,10D BF,9M,implied_vol_mid,0.485,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,0ca0b0f3090eee126b7b5535f7e8dd375dab27dbb97154e1a4ff29e56370d17d,{}
2026-08-31,16:00,options,USD.CNY,25D BF,18M,implied_vol_ask,0.28,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,18M,implied_vol_bid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,18M,implied_vol_mid,0.19,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1D,implied_vol_ask,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1D,implied_vol_bid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1D,implied_vol_mid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1M,implied_vol_ask,0.07,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1M,implied_vol_bid,0.07,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1M,implied_vol_mid,0.07,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1W,implied_vol_ask,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1W,implied_vol_bid,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1W,implied_vol_mid,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1Y,implied_vol_ask,0.176,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1Y,implied_vol_bid,0.176,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,1Y,implied_vol_mid,0.176,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2M,implied_vol_ask,0.085,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2M,implied_vol_bid,0.085,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2M,implied_vol_mid,0.085,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2W,implied_vol_ask,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2W,implied_vol_bid,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2W,implied_vol_mid,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2Y,implied_vol_ask,0.32,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2Y,implied_vol_bid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,2Y,implied_vol_mid,0.21,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3M,implied_vol_ask,0.18,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3M,implied_vol_bid,0.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3M,implied_vol_mid,0.09,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3W,implied_vol_ask,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3W,implied_vol_bid,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3W,implied_vol_mid,0.05,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3Y,implied_vol_ask,0.35,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3Y,implied_vol_bid,0.1,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,3Y,implied_vol_mid,0.225,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,6M,implied_vol_ask,0.135,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,6M,implied_vol_bid,0.135,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,6M,implied_vol_mid,0.135,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,9M,implied_vol_ask,0.165,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,9M,implied_vol_bid,0.165,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D BF,9M,implied_vol_mid,0.165,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,e843d6fb5d5046ac9d8545621b61a4a998b859de3ca39cfd4cb4a05715ef6332,{}
2026-08-31,16:00,options,USD.CNY,25D RR,18M,implied_vol_ask,0.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,18M,implied_vol_bid,-0.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,18M,implied_vol_mid,0.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1D,implied_vol_ask,0.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1D,implied_vol_bid,0.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1D,implied_vol_mid,0.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1M,implied_vol_ask,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1M,implied_vol_bid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1M,implied_vol_mid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1W,implied_vol_ask,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1W,implied_vol_bid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1W,implied_vol_mid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1Y,implied_vol_ask,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1Y,implied_vol_bid,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,1Y,implied_vol_mid,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2M,implied_vol_ask,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2M,implied_vol_bid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2M,implied_vol_mid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2W,implied_vol_ask,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2W,implied_vol_bid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2W,implied_vol_mid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2Y,implied_vol_ask,0.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2Y,implied_vol_bid,-0.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,2Y,implied_vol_mid,0.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3M,implied_vol_ask,0.32,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3M,implied_vol_bid,-0.35,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3M,implied_vol_mid,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3W,implied_vol_ask,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3W,implied_vol_bid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3W,implied_vol_mid,-0.025,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3Y,implied_vol_ask,0.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3Y,implied_vol_bid,-0.5,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,3Y,implied_vol_mid,0.0,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,6M,implied_vol_ask,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,6M,implied_vol_bid,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,6M,implied_vol_mid,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,9M,implied_vol_ask,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,9M,implied_vol_bid,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
2026-08-31,16:00,options,USD.CNY,25D RR,9M,implied_vol_mid,-0.015,pct,https://www.chinamoney.com.cn/chinese/bkcurvfqq/,2026-08-31T17:06:09+00:00,f3ddb5d6528aee53c65e404b4cfd284faabb446ecda3d1d0a348911066c6fc9b,{}
